	id	lemma	domain	pos	tagcount	source	status	comment	variant	project	owner	error_comment	verb_aspect	sense id	synset_id	synset	sense_id
173	11618	zjawisko naturalne	16	2	1075.0	0.0	0.0	##K: og. ##D: zdarzenie, które nie jest efektem działalności człowieka, lecz przyrody. {##L: http://pl.wikipedia.org/wiki/Zjawisko_naturalne} <##nDD> 	1	1			0				
174	11707	znak dodawania	7	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
175	11788	zrządzenie losu	8	2	0.0	1.0	0.0	"##K: og. ##D: niespodziewane zdarzenie, którego nie dało się przewidzieć. [##P: Spotkanie ciebie było niezwykłym zrządzeniem losu, to zmieniło całe moje dotychczasowe życie.] <##nDD>
##A1: {radość, smutek, zaskoczenie; szczęście, nieszczęście} amb [Jakieś zrządzenie losu sprawiło, że nagle pojawił się jakiś człowiek, który od razu udzielił mi pomocy.] [Okropnym zrządzeniem losu nie udało nam się zdążyć na pociąg, a następny mamy dopiero jutro.] ##A2: {radość, zaskoczenie, smutek; szczęście, nieszczęście, krzywda} amb [To naprawdę szczęśliwe zrządzenie losu, że udało nam się pojechać na tę wycieczkę, bo dzięki temu przeżyliśmy najlepsze wakacje naszego życia.] [Dziwnym zrządzeniem losu zaginęły wszystkie moje dokumenty.]"	1	1			0				
176	11859	zwrócić się z prośbą	30	1	0.0	1.0	0.0	z prośbą <##nDD> <##VLC: AK, WY>	1	1			1				
177	11900	żywić wiarę	35	1	378.0	0.0	0.0	nadzieję <##nDD> <##VLC: ST>	1	1			2				
178	12009	łowić uchem	37	1	0.0	1.0	0.0	uchem <##nDD> <##VLC: ST>	1	1			2				
179	17066	niezgodność z prawdą	7	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
180	12140	stan psychiczny	23	2	0.0	1.0	0.0	##K: specj. ##D: stan, w jakim znajduje się ktoś lub coś pod względem psychicznym, stan emocjonalny. [##P: ] {##L: } <##nDD> 	1	1			0				
181	12258	placówka służby zdrowia	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
182	12287	lokal usługowy	12	2	0.0	1.0	0.0	##K: og. ##D: samodzielny lokal wykorzystywany do świadczenia usług handlowych na rzecz klienta. [##P: ] {##L: } <##nDD>	1	1			0				
183	12451	zmiana położenia	19	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
184	12522	kondycja fizyczna	23	2	0.0	1.0	0.0	##K: og. ##D: aktualny stan fizjologiczny organizmu podlegający zmianom pod wpływem czynników środowiska zewnętrznego. [##P: Musimy popracować nad naszą kondycją fizyczną.] <##nDD>	1	1			0				
185	12541	zanieczyszczenie środowiska	23	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
186	12546	życie z dnia na dzień	23	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
187	12563	więzy krwi	26	2	0.0	1.0	0.0	##K: og. ##D: związek oparty o pokrewieństwo. [##W: Krajem rządzi król Esterad Thyssen, noszący tytuł króla Koviru, Poviss, Naroku, Velhadu i Talgaru z dynastii Thyssenidów, powiązanej więzami krwi z dynastiami z Kaedwen, Redanii, Aedirn, Cidaris, Rivii i Verden. Loża Czarodziejek planowała mariaż Ciri, księżniczki Cintry z kovirskiem księciem Tankredem, a na Południu słychać było o planach tworzenia związków dynastycznych Koviru i Caingorn.] {##L: } <##nDD>	1	1			0				
188	12656	zakład usługowy	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD> 	1	1			0				
189	12667	punkt skupu	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
190	12668	skup złomu	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
191	12669	skup makulatury	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
192	12679	oczyszczalnia gazów	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
193	12705	zjawisko atmosferyczne	16	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
194	12712	zjawisko akustyczne	16	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
195	12713	zjawisko astronomiczne	16	2	0.0	1.0	0.0	##K: og. ##D: zdarzenie zachodzące w przestrzeni kosmicznej. {##L: http://pl.wikipedia.org/wiki/Zjawisko_astronomiczne} <##nDD>	1	1			0				
196	12732	stosunki czasowe	25	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD> 	1	1			0				
197	12748	przystanek autobusowy	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0	1	1			0				
198	12756	giełda samochodowa	12	2	0.0	1.0	0.0	##K: og. ##D: rodzaj targu, na którym sprzedaje się samochody i części do nich. <##nDD>	1	1			0				
199	12757	giełda papierów wartościowych	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
200	12774	hala maszyn	12	2	0.0	1.0	0.0	##K: og. ##D: budynek lub pomieszczenie wyspecjalizowane do przechowywania w nim i korzystania z maszyn (różnego rodzaju, zarówno typowo mechanicznych, jak i np. komputerów). [##P: ] {##L: } <##nDD>	1	1			0				
201	12779	kopalnia węgla kamiennego	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
202	12780	kopalnia węgla brunatnego	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
203	12781	cecha fizyczna	4	2	0.0	1.0	0.0	##K: og. ##D: cecha obiektów fizycznych. <##nDD>	1	1			0				
204	12871	naturalny zbiornik wodny	14	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
205	12881	tlenek wodoru	24	2	0.0	1.0	0.0	##K: książk. ##D: woda. [##P: ] {##L: http://pl.wikipedia.org/wiki/Woda} <##nDD>	1	1			0				
206	18728	tracić panowanie nad sobą	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ>	1	1			2				
207	18729	tracić nerwy	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ, ST>	1	1			2				
208	16297	choroba ducha	9	2	0.0	1.0	0.0	##K: og. ##D: negatywne emocje towarzyszące komuś przez dłuższy czas. [##P: W szkole średniej nieustannie zmagałem się z chorobą ducha.] <##nDD> ##A1: {smutek; nieszczęście} - s [Tę piękną, ale nieszczęśliwą kobietę dręczyła choroba ducha.]	1	1			0				
209	16305	poczucie niższości	9	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
210	18721	wziąć do serca	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: AK>	1	1			1				
211	18722	wziąć do siebie	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: AK>	1	1			1				
212	17098	imię i nazwisko	7	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
213	16687	projektant mody	15	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
214	17042	znak odejmowania	7	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
215	17031	utwór instrumentalny	7	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
216	17023	utwór literacki	7	2	0.0	1.0	0.0	##K: og. ##D: artystyczny wytwór słowa pisanego. [##WN: NASA odebrała ponad 200 zgłoszeń z całego świata, w wielu kategoriach, jak film, grafiki 2D, grafiki 3D, grafiki cyfrowe, utwór muzyczny, czy utwór literacki (w tym roku dopuszczono tu poezję i nowele).] {##L: http://pl.wikipedia.org/wiki/Utw%C3%B3r_literacki} <##nDD>	1	1			0				
217	17007	ryba drapieżna	21	2	0.0	1.0	0.0	##K: og. ##D: zwierzę kręgowe żyjące w wodzie, oddychające skrzelami i poruszające się za pomocą płetw, żywiące się mięsem innych zwierząt. [##W: Jesiotr adriatycki jest rybą drapieżną, żywi się przydennymi bezkręgowcami i małymi rybami.] [##W: Metoda spinningowa polega przede wszystkim na wędkowaniu bardzo aktywnym - oznacza to, że to wędkarz szuka ryby, prawie zawsze drapieżnej, a nie czeka, aż ona, wędrując za pokarmem, napłynie na stanowisko łowiącego.] <##nDD>	1	1			0				
218	16463	jądro komórkowe	14	2	0.0	1.0	0.0	##K: specj. ##D: otoczone błoną organellum obecne we wszystkich komórkach eukariotycznych. [##P: ] {##L: http://pl.wikipedia.org/wiki/J%C4%85dro_kom%C3%B3rkowe} <##nDD>	1	1			0				
219	16935	miłość do ojczyzny	9	2	0.0	1.0	0.0	##K: książk.  <##s> {##L: } <##nDD> ##A1: {zaufanie; dobro, szczęście} + m [Pozostał w kraju ze względu na miłość do ojczyzny.] ##A2: {radość, zaufanie; dobro, szczęście} + m [Walcz i giń w imię miłości do ojczyzny, żołnierzu.]  	1	1			0				
220	16886	chęć posiadania	9	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: {cieszenie się na; szczęście} + m [Chęć posiadania nowych butów wzrastała w niej coraz bardziej.] ##A3: {cieszenie się na, wstręt; szczęście, błąd} amb [Chęć posiadania nowych butów wzrastała w niej coraz bardziej.] [Kierowała nim nienasycona chęć posiadania.] 	1	1			0				
221	16879	specjalista od nauk społecznych	15	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0	1	1			0				
222	364243	skakanie w linkę	2	2	0.0	1.0	0.0	zabawa polegająca na tym, że dwie osoby trzymające sznur za oba końce kręcą nim dookoła, a pozostałe osoby skaczą ponad nim <##s> <##nDD> ##A1: 0 ##A2: 0	1	2	Marek.Maziarz		0				
223	16933	radość życia	9	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: {radość; szczęście} + m [Gdy patrzysz na bawiące się dzieci, widzisz ucieleśnienie czystej radości życia.] ##A2: {radość; szczęście} + m [Od studentów pierwszego roku biła młodzieńcza radość życia.]	1	1			0				
224	626015	zespół niewrażliwości na androgeny	16	2	0.0	1.0	0.0	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_niewra%C5%BCliwo%C5%9Bci_na_androgeny} <##nDD>	1	2	Amelia.Biegalska		0				
225	17191	karta wstępu	3	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
226	17223	element wyposażenia	3	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1	1			0				
227	17257	kuchenka elektryczna	3	2	0.0	1.0	0.0	##K: og. ##D: urządzenie kuchenne zamieniająca energię elektryczną na ciepło używane do gotowania, smażenia i pieczenia. [##P: ] {##L: http://pl.wikipedia.org/wiki/Kuchnia_elektryczna} <##s> <##nDD> 	1	1			0				
228	17264	proces ekonomiczny	18	2	0.0	1.0	0.0	##K: specj. ##D: proces zachodzący w zakresie ekonomii. [##W: Z punktu widzenia fizycznego każdy proces ekonomiczny również ma charakter jednokierunkowego wzrostu entropii, sporadycznie formułowano teorie o ekwiwalentności pieniądza i niskiej entropii [...]] <##nDD>	1	1			0				
229	17326	obrót handlowy	18	2	0.0	1.0	0.0	##K: specj. ##D: ruch towarów na rynku. [##P: ] {##L: } <##nDD>	1	1			0				
230	18312	przybory do pisania	3	2	0.0	1.0	0.0	##K: og. ##D: przedmioty użytkowe służące do pisania. [##P: Każde dziecko idące do pierwszej klasy powinno mieć komplet przyborów do pisania - pióro, długopis, ołłówek i kredki ołówkowe.] {##L: } <##nDD>	1	1			0				
231	17420	organizacja polityczna	11	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD> 	1	1			0				
232	17421	organizacja społeczna	11	2	0.0	1.0	0.0	##K: og. {##L: http://pl.wikipedia.org/wiki/Organizacja_spo%C5%82eczna} <##nDD> 	1	1			0				
233	17422	zespół urządzeń	11	2	0.0	1.0	0.0	##K: og. ##D: komplet urządzeń, narzędzi stanowiących cały zestaw. [##P: Zespół urządzeń turbogeneratora będzie dołączony do stacji średniego napięcia za pośrednictwem transformatora podwyższającego.] <##s> <##nDD>	1	1			0				
234	17447	dywizjon artylerii	11	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
235	17453	zbiór rzeczy	11	2	0.0	1.0	0.0	##K: og. ##D: pewna liczba rzeczy, przedmiotów. <##nDD>	1	1			0				
236	17459	grupa zwierząt	11	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
237	17485	ród człowieczy	11	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
238	17497	małżeńskie stadło	11	2	0.0	1.0	0.0	##K: og. ##D: para małżeńska: mąż i żona. <##nDD>	1	1			0				
239	370657	terapia poznawcza	6	2	0.0	1.0	0.0	##K: og. ##D: terapia, której celem jest zmiana destrukcyjnych przekonań. [##P: Podczas terapii poznawczej terapeuta uczy pacjenta, jak identyfikować schematy poznawcze, tkwiące u podstaw jego irracjonalnych myśli.] {##L: } <##nDD>	1	2	Marek.Maziarz		0				
240	17515	organ władzy	11	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1	1			0				
241	17554	grupa roślin	11	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
242	17604	stopień zaawansowania	20	2	0.0	1.0	0.0	##K: og. ##D: znajdowanie się w jakiejś fazie rozwoju. <##s> <##nDD>	1	1			0				
243	17608	jednostka powierzchni	20	2	0.0	1.0	0.0	##K: og. ##D: jednostka miary przestrzeni o określonych rozmiarach. <##nDD>	1	1			0				
244	17618	jednostka prędkości	20	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
245	17637	jednostka mocy	20	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
246	363458	jednostka walutowa	20	2	0.0	1.0	0.0	##K: og. ##D: nazwa pieniądza obowiązującego w danym państwie. [##P: Szyling somalijski jest jednostką walutową Somalii.] <##nDD> 	1	2	Marek.Maziarz		0				
247	17716	system poglądów	6	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
248	17740	historia sztuki	6	2	0.0	1.0	0.0	dział historii <##nDD>	1	1			0				
249	17753	różnica zdań	6	2	0.0	1.0	0.0	##K: og. ##D: to, że ludzie mają odmienne poglądy na ten sam temat. [##P: ] {##L: } <##nDD>	1	1			0				
250	17762	sztuka plastyczna	6	2	0.0	1.0	0.0	##K: og. ##D: sztuka obejmująca dziedziny wizualnej twórczości artystycznej, m.in. malarstwo, rzeźbę. <##nDD>	1	1			0				
251	17816	proces psychiczny	6	2	0.0	1.0	0.0	##K: og. ##D: uporządkowany ciąg zachodzących po sobie stanów psychicznych. {##L: http://pl.wikipedia.org/wiki/Proces_psychiczny} <##nDD> 	1	1			0				
252	17823	nauka prawa	6	2	0.0	1.0	0.0	##K: og. ##D: prawo jako dyscyplina naukowa. <##nDD>	1	1			0				
253	17900	materiał budowlany	3	2	0.0	1.0	0.0	##K: og. ##D: w budownictwie różnego rodzaju materiał do budowy nowych obiektów lub naprawy istniejących. [##W: Aby materiały budowlane spełniały swoją rolę muszą posiadać odpowiednie cechy fizyczne, fizykochemiczne, mechaniczne i chemiczne.] {##L: http://pl.wikipedia.org/wiki/Materia%C5%82_budowlany} <##nDD>  ##A1: 0	1	1			0				
254	17917	lotnisko wojskowe	12	2	0.0	1.0	0.0	##K: og. ##D: lotnisko przeznaczone dla celów wojskowych. [##P: ] {##L: } <##s> <##nDD>	1	1			0				
255	17919	ministerstwo środowiska	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
256	17920	ministerstwo kultury	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
257	17955	platforma tramwaju	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
258	17962	pustynia piaszczysta	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
259	17963	pustynia skalista	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
260	17964	pustynia lodowa	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD> 	1	1			0				
261	17972	ogród warzywny	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1	1			0				
262	18107	port morski	12	2	0.0	1.0	0.0	##K: og. ##D: rodzaj portu wodnego, położonego nad oceanem, morzem lub morskimi wodami wewnętrznymi danego państwa, tworzonego przez akweny i obszar lądowy oraz związaną z nimi infrastrukturę portową. [##P: ] {##L: http://pl.wikipedia.org/wiki/Port_morski} <##nDD>	1	1			0				
263	18126	studio nagrań	12	2	0.0	1.0	0.0	##K: og. ##D: obiekt przeznaczony do rejestracji nagrań dźwiękowych, obejmujący zazwyczaj reżyserkę i pomieszczenia do miksowania i masteringu. [##P: ] {##L: http://pl.wikipedia.org/wiki/Studio_nagra%C5%84} <##nDD>	1	1			0				
264	18303	budowla obronna	3	2	0.0	1.0	0.0	##K: og. ##D: budynek lub zespół budynków chronionych przed atakiem wroga i służących do obrony. [##W: Fort Tegart był budowlą obronną budowaną dla brytyjskiej policji w Mandacie Palestyny.] <##nDD>	1	1			0				
265	18317	pojazd konny	3	2	0.0	1.0	0.0	##K: og. ##D: pojazd poruszający się na kołach lub płozach przy wykorzystywaniu siły zwierzęcia pociągowego (najczęściej konia). [##P: ] {##L: http://pl.wikipedia.org/wiki/Pojazd_zaprz%C4%99gowy} <##nDD>	1	1			0				
266	18358	sprzęt AGD	3	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
267	18360	wyposażenie wnętrz	3	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1	1			0				
268	18365	film dla dorosłych	3	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
269	18399	urządzenie elektroniczne	3	2	0.0	1.0	0.0	##K: og. ##D: urządzenie działające dzięki elektronicznym układom cyfrowym. <##nDD> 	1	1			0				
270	18402	naczynie stołowe	3	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
271	18414	urządzenie mechaniczne	3	2	0.0	1.0	0.0	##K: og. ##D: urządzenie wykonujące pracę mechaniczną przez ruch swoich części. [##P: Hamulec to urządzenie mechaniczne służące do zmniejszania prędkości.] <##nDD> 	1	1			0				
272	18476	środek lokomocji	3	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0	1	1			0				
273	18477	środek transportu	3	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0	1	1			0				
274	18501	dom na działce	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1	1			0				
275	18506	miejsce pracy	12	2	0.0	1.0	0.0	##K: og. ##D: miejsce, w którym ktoś pracuje, zakład, instytucja itp., które zatrudniają danego pracownika. [##P: Zmieniałam miejsce pracy aż siedem razy i nigdzie nie czułam się dobrze.] <##nDD>	1	1			0				
276	77590	mieć długie ręce	38	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ>	1	3	Aleksandra.Pawlikowska		2				
277	657654	kosmetyk samochodowy	3	2	0.0	1.0	0.0	##K: og. ##D: preparat przeznaczony do czyszczenia samochodu i dbania o niego. [##P: Kupiłam nowy zestaw kosmetyków samochodowych.] <##nDD> 	1	2	Edyta.Masełko		0				
278	18545	wyciąg orczykowy	12	2	0.0	1.0	0.0	##K: og. ##D: wyciąg narciarski o zaczepach orczykowych. <##s> <##nDD>	1	1			0				
279	18547	obiekt wojskowy	12	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD> 	1	1			0				
280	18581	ciągnąć zyski	38	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ>	1	1			2				
281	18582	czerpać korzyści	38	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ>	1	1			2				
282	18583	dobrze wychodzić	38	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ>	1	1			2				
283	18584	źle wychodzić	38	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: ST>	1	1			2				
284	18589	mieć lepkie ręce	38	1	0.0	1.0	0.0	przen. <##nDD> <##VLC: CZ>	1	1			2				
285	18596	być w posiadaniu	38	1	0.0	1.0	0.0	##K: og. ##D: mieć coś. [##WN: Samoobrona jest w posiadaniu taśm kompromitujących premiera Kaczyńskiego oraz partię Prawo i Sprawiedliwość.] <##nDD> <##VLC: ST>	1	1			2				
286	18604	sztab szkoleniowy	11	2	0.0	1.0	0.0	##K: og. ##D: grupa osób odpowiadających za przygotowanie sportowców do zawodów. <##nDD> 	1	1			0				
287	18606	pole bramkowe	12	2	0.0	1.0	0.0	##K: og. ##D: wyznaczone przed bramką pole, w którym nie można bezpośrednio atakować bramkarza. [##P: ] {##L: } <##nDD>	1	1			0				
288	18608	dać nagrodę	30	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: AK, DZd>	1	1			1				
289	18611	obarczać kosztami	38	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ, ZD>	1	1			2				
290	18612	obciążać kosztami	38	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ, ZD>	1	1			2				
291	18724	wyprowadzać z równowagi	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: DZn, ZD>	1	1			2				
292	18649	zebrać do kupy	38	1	0.0	1.0	0.0	pozbierać <##nDD> <##VLC: DZd>	1	1			1				
293	18669	popadać w niedostatek	38	1	0.0	1.0	2.0	brak danych <##nDD> <##VLC: ZD>	1	1		Kompozycyjne sformułowanie.	2				
294	18672	popaść w niedostatek	38	1	0.0	1.0	2.0	brak danych <##nDD> <##VLC: WY>	1	1		Kompozycyjne sformułowanie.	1				
295	18674	zaciągać dług	38	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ, ZD>	1	1			2				
296	18677	zaciągać kredyt	38	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ, ZD>	1	1			2				
297	18678	zaciągać pożyczkę	38	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ, ZD>	1	1			2				
298	18686	zaciągnąć kredyt	38	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: AK, WY>	1	1			1				
299	18694	zbijać majątek	38	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: DZn>	1	1			2				
300	18712	być własnością	38	1	0.0	1.0	0.0	brak danych <##s> <##nDD> <##VLC: ST>	1	1			2				
301	18751	darzyć uczuciem	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: ST>	1	1			2				
302	18756	mieć wrażenie	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: ST>	1	1			2				
303	18765	chwytać za serce	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: ZD>	1	1			2				
304	29329	zjawisko fizjologiczne	16	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	1			0				
305	29291	ruch drgający	8	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD> 	1	1			0				
306	22687	upośledzony umysłowo	42	4	0.0	1.0	0.0	##K: . ##D: . [##P: ] {##L: } <##s> <##nDD>	1	1			0				
307	19188	wyrządzać krzywdę	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ>	1	1			2				
308	19144	stracić nerwy	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: AK, WY>	1	1			1				
309	19165	zdobywać przychylność	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: ZD>	1	1			2				
310	19168	upadać na duchu	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: ST>	1	1			2				
311	19186	wylać łzy	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: WY>	1	1			1				
312	19191	czynić zło	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ>	1	1			2				
313	19192	uczynić dobro	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: AK>	1	1			1				
314	19194	czynić dobro	39	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: CZ>	1	1			2				
315	19226	zdobyć przychylność	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: WY>	1	1			1				
316	19265	odczuwać wstyd	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: ST>	1	1			2				
317	19267	odczuwać dumę	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: ST>	1	1			2				
318	19270	być zadowolonym	35	1	0.0	1.0	2.0	brak danych <##s> <##nDD> <##VLC: ST>	1	1		za nisko na synset sztuczny, albo przenieść wyżej, albo usunąć	2				
319	19271	odczuwać zadowolenie	35	1	0.0	1.0	0.0	brak danych <##s> <##nDD> <##VLC: ST>	1	1			2				
320	19492	bać się spojrzeć w oczy	35	1	0.0	1.0	0.0	brak danych; brak danych <##nDD> <##VLC: ST>	2	1			2				
321	19540	budowa ciała	22	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	2	1			0				
322	20084	miejsce pochówku	12	2	0.0	1.0	0.0	##K: og. ##D: miejsce, w którym złożono ciało zmarłego. [##WN: Rosjanie stwierdzili, że nie ujawnią miejsca pochówku rodzinie zabitego, pomimo próśb o wysłanie ciała z powrotem do Czeczenii, gdzie Maschadow miałby być pochowany.] {##L: } <##nDD>	1	1			0				
323	22774	udzielić rady	30	1	0.0	1.0	2.0	brak danych <##nDD> <##VLC: AK>	1	1		"Wątpię, żeby udzielić rady"" było synonimem pozostałych czasowników z synsetu. Czy w ogóle jest to jednostka?"					
324	Nie jest to jednostka	 symbol <##nDD> w komentarzu oznacza	" że zostanie usunięta.(MDP)"""	1													
325	20473	obdarzać uczuciem	35	1	0.0	1.0	0.0	brak danych <##nDD> <##VLC: ST>	2	1			2				
326	20554	odmawiać pacierz	30	1	392.0	0.0	0.0	brak danych <##s> <##nDD> <##VLC: CZ, ZD>	1	1			2				
327	22686	opóźniony w rozwoju	42	4	0.0	1.0	0.0	umysłowo <##s> <##nDD>	1	1			0				
328	21083	radca handlowy	15	2	242.0	0.0	0.0	(ang. commercial counsellor) <##nDD> ##A1: 0 ##A2: 0	2	1			0				
329	68301	lista rankingowa	3	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##nDD>	1	3	Aleksandra.Pawlikowska		0				
330	373678	kolor włosów	4	2	0.0	1.0	0.0	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1	2	Justyna.Ławniczak		0				
